Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7913570404052734	0	22.8863636364	10.6498312174	53.0	9.0	22.8863636364	10.6498312174	1007	1007
1.2713539600372314	1	66.5	21.1837201643	105.0	19.0	66.5	21.1837201643	1064	2071
1.8679938316345215	2	120.222222222	40.8160583262	200.0	52.0	120.222222222	40.8160583262	1082	3153
2.4388740062713623	3	147.571428571	35.6605309746	200.0	101.0	147.571428571	35.6605309746	1033	4186
3.1565258502960205	4	194.5	12.2983738762	200.0	167.0	194.5	12.2983738762	1167	5353
3.8029398918151855	5	176.0	30.8058436015	200.0	127.0	176.0	30.8058436015	1056	6409
4.476630926132202	6	179.0	41.8210473327	200.0	86.0	179.0	41.8210473327	1074	7483
5.138272047042847	7	189.833333333	22.7333577712	200.0	139.0	189.833333333	22.7333577712	1139	8622
5.853596925735474	8	200.0	0.0	200.0	200.0	200.0	0.0	1200	9822
6.565402984619141	9	196.666666667	7.453559925	200.0	180.0	196.666666667	7.453559925	1180	11002
7.25970983505249	10	189.666666667	23.1060357675	200.0	138.0	189.666666667	23.1060357675	1138	12140
7.937022924423218	11	192.0	12.7017059222	200.0	166.0	192.0	12.7017059222	1152	13292
8.61831283569336	12	198.333333333	3.7267799625	200.0	190.0	198.333333333	3.7267799625	1190	14482
9.22669792175293	13	181.166666667	22.9377176042	200.0	145.0	181.166666667	22.9377176042	1087	15569
9.760891914367676	14	167.0	33.0353346182	200.0	132.0	167.0	33.0353346182	1002	16571
10.321050882339478	15	158.714285714	26.1845880827	200.0	119.0	158.714285714	26.1845880827	1111	17682
10.883803844451904	16	153.857142857	34.8196519693	200.0	117.0	153.857142857	34.8196519693	1077	18759
11.3925039768219	17	132.875	24.054300551	186.0	102.0	132.875	24.054300551	1063	19822
11.953950881958008	18	156.857142857	23.4912054755	197.0	129.0	156.857142857	23.4912054755	1098	20920
12.547561883926392	19	162.0	26.8700576851	200.0	124.0	162.0	26.8700576851	1134	22054
13.130906820297241	20	159.0	29.6647939484	200.0	130.0	159.0	29.6647939484	1113	23167
13.764717817306519	21	190.833333333	9.22707369044	200.0	173.0	190.833333333	9.22707369044	1145	24312
14.485580921173096	22	190.0	20.2072594216	200.0	145.0	190.0	20.2072594216	1140	25452
15.225181818008423	23	199.166666667	1.86338998125	200.0	195.0	199.166666667	1.86338998125	1195	26647
15.999295949935913	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27847
16.756414890289307	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	29047
