Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8536550998687744	0	12.7088607595	3.97826976809	32.0	8.0	12.7088607595	3.97826976809	1004	1004
1.2090320587158203	1	15.0746268657	7.09701100177	51.0	9.0	15.0746268657	7.09701100177	1010	2014
1.541964054107666	2	14.5652173913	4.8438763399	33.0	8.0	14.5652173913	4.8438763399	1005	3019
1.8696610927581787	3	13.7397260274	3.95532378274	26.0	8.0	13.7397260274	3.95532378274	1003	4022
2.221014976501465	4	16.5081967213	7.47591312657	44.0	8.0	16.5081967213	7.47591312657	1007	5029
2.569180965423584	5	17.3793103448	5.56413263125	36.0	9.0	17.3793103448	5.56413263125	1008	6037
2.9193220138549805	6	19.25	9.97279954522	55.0	8.0	19.25	9.97279954522	1001	7038
3.299997091293335	7	23.2272727273	10.7805878495	52.0	9.0	23.2272727273	10.7805878495	1022	8060
3.671466112136841	8	28.7714285714	16.5271823098	76.0	11.0	28.7714285714	16.5271823098	1007	9067
4.04610800743103	9	34.6206896552	16.7998641068	74.0	14.0	34.6206896552	16.7998641068	1004	10071
4.457064151763916	10	50.65	22.7470327735	92.0	16.0	50.65	22.7470327735	1013	11084
4.882410049438477	11	45.9565217391	20.8399246032	91.0	13.0	45.9565217391	20.8399246032	1057	12141
5.307499170303345	12	63.75	32.3602765748	146.0	19.0	63.75	32.3602765748	1020	13161
5.7392189502716064	13	59.0588235294	31.7350624208	117.0	12.0	59.0588235294	31.7350624208	1004	14165
6.2009100914001465	14	64.4117647059	29.6490428841	126.0	32.0	64.4117647059	29.6490428841	1095	15260
6.658179998397827	15	67.0666666667	30.6778240573	132.0	30.0	67.0666666667	30.6778240573	1006	16266
7.101957082748413	16	64.25	26.9548233161	102.0	16.0	64.25	26.9548233161	1028	17294
7.588566064834595	17	79.9230769231	33.8831965127	136.0	37.0	79.9230769231	33.8831965127	1039	18333
8.001150131225586	18	77.6923076923	20.9041203718	107.0	45.0	77.6923076923	20.9041203718	1010	19343
8.533143997192383	19	98.7272727273	24.6616777026	146.0	59.0	98.7272727273	24.6616777026	1086	20429
9.027384996414185	20	92.4545454545	25.7377106998	144.0	63.0	92.4545454545	25.7377106998	1017	21446
9.549036979675293	21	92.6666666667	25.4045052872	145.0	44.0	92.6666666667	25.4045052872	1112	22558
10.056010961532593	22	98.2727272727	29.4621202381	165.0	46.0	98.2727272727	29.4621202381	1081	23639
10.595335960388184	23	94.6666666667	38.8143730537	148.0	14.0	94.6666666667	38.8143730537	1136	24775
11.197119951248169	24	120.333333333	36.1601376595	190.0	67.0	120.333333333	36.1601376595	1083	25858
11.880207061767578	25	140.875	36.4432349689	200.0	70.0	140.875	36.4432349689	1127	26985
12.454010963439941	26	135.5	34.8532638357	200.0	89.0	135.5	34.8532638357	1084	28069
13.078248977661133	27	140.5	35.1496799416	200.0	89.0	140.5	35.1496799416	1124	29193
13.713134050369263	28	169.333333333	32.2059345808	200.0	109.0	169.333333333	32.2059345808	1016	30209
14.382080078125	29	183.666666667	23.499408976	200.0	135.0	183.666666667	23.499408976	1102	31311
15.015382051467896	30	176.0	30.3534731676	200.0	118.0	176.0	30.3534731676	1056	32367
15.703464984893799	31	152.428571429	47.9817142041	200.0	82.0	152.428571429	47.9817142041	1067	33434
16.341223001480103	32	123.111111111	34.3557999129	200.0	79.0	123.111111111	34.3557999129	1108	34542
17.12222409248352	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	35742
17.803543090820312	34	164.714285714	41.746562855	200.0	95.0	164.714285714	41.746562855	1153	36895
18.47479796409607	35	173.666666667	29.9814757624	200.0	127.0	173.666666667	29.9814757624	1042	37937
19.12088418006897	36	169.333333333	33.1997322613	200.0	116.0	169.333333333	33.1997322613	1016	38953
19.740889072418213	37	168.666666667	35.2404439372	200.0	107.0	168.666666667	35.2404439372	1012	39965
20.54065203666687	38	196.333333333	8.1989159175	200.0	178.0	196.333333333	8.1989159175	1178	41143
21.325649976730347	39	170.142857143	48.4633250773	200.0	75.0	170.142857143	48.4633250773	1191	42334
22.068058013916016	40	166.142857143	40.9055657108	200.0	99.0	166.142857143	40.9055657108	1163	43497
22.837390184402466	41	170.142857143	47.8402955421	200.0	81.0	170.142857143	47.8402955421	1191	44688
23.592617988586426	42	195.833333333	9.31694990625	200.0	175.0	195.833333333	9.31694990625	1175	45863
24.32988715171814	43	170.714285714	49.2710122999	200.0	66.0	170.714285714	49.2710122999	1195	47058
25.088659048080444	44	195.666666667	9.6896279025	200.0	174.0	195.666666667	9.6896279025	1174	48232
25.783071041107178	45	180.5	41.407527496	200.0	88.0	180.5	41.407527496	1083	49315
26.520666122436523	46	168.333333333	46.7106935175	200.0	82.0	168.333333333	46.7106935175	1010	50325
27.292727947235107	47	194.0	13.416407865	200.0	164.0	194.0	13.416407865	1164	51489
28.268110036849976	48	184.166666667	35.4044096437	200.0	105.0	184.166666667	35.4044096437	1105	52594
29.446300983428955	49	192.0	12.449899598	200.0	167.0	192.0	12.449899598	1152	53746
30.494277000427246	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	54946
31.670626163482666	51	176.333333333	52.9202754675	200.0	58.0	176.333333333	52.9202754675	1058	56004
33.05638313293457	52	179.833333333	25.5435358207	200.0	131.0	179.833333333	25.5435358207	1079	57083
34.37591505050659	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	58283
35.656249046325684	54	191.666666667	18.6338998125	200.0	150.0	191.666666667	18.6338998125	1150	59433
36.864317178726196	55	196.833333333	7.08088192875	200.0	181.0	196.833333333	7.08088192875	1181	60614
38.20589303970337	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	61814
39.171221017837524	57	192.333333333	17.1431878275	200.0	154.0	192.333333333	17.1431878275	1154	62968
39.92941999435425	58	187.833333333	27.2054937262	200.0	127.0	187.833333333	27.2054937262	1127	64095
40.72312116622925	59	186.0	31.304951685	200.0	116.0	186.0	31.304951685	1116	65211
41.52711296081543	60	188.833333333	24.9694257487	200.0	133.0	188.833333333	24.9694257487	1133	66344
42.38810205459595	61	185.833333333	31.6776296812	200.0	115.0	185.833333333	31.6776296812	1115	67459
43.243335008621216	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	68659
44.06292104721069	63	189.333333333	18.318175552	200.0	150.0	189.333333333	18.318175552	1136	69795
44.927988052368164	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	70995
45.86198401451111	65	194.833333333	11.5530178837	200.0	169.0	194.833333333	11.5530178837	1169	72164
46.74229311943054	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	73364
47.502549171447754	67	183.0	38.0131556175	200.0	98.0	183.0	38.0131556175	1098	74462
48.36514902114868	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	75662
49.16736197471619	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	76862
50.00555396080017	70	186.833333333	29.4415617037	200.0	121.0	186.833333333	29.4415617037	1121	77983
50.720147132873535	71	168.166666667	37.4095204757	200.0	98.0	168.166666667	37.4095204757	1009	78992
51.50411510467529	72	195.166666667	10.8076618912	200.0	171.0	195.166666667	10.8076618912	1171	80163
52.327589988708496	73	184.0	35.77708764	200.0	104.0	184.0	35.77708764	1104	81267
53.14076113700867	74	181.5	26.856098004	200.0	134.0	181.5	26.856098004	1089	82356
53.96245718002319	75	194.166666667	11.3492535242	200.0	169.0	194.166666667	11.3492535242	1165	83521
54.76031017303467	76	186.0	31.304951685	200.0	116.0	186.0	31.304951685	1116	84637
55.62570810317993	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	85837
56.551608085632324	78	183.0	38.0131556175	200.0	98.0	183.0	38.0131556175	1098	86935
57.340065002441406	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	88135
58.14937210083008	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	89335
58.88068413734436	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	90535
59.6383011341095	82	198.166666667	4.09945795875	200.0	189.0	198.166666667	4.09945795875	1189	91724
60.48565602302551	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	92924
61.35997009277344	84	199.166666667	1.86338998125	200.0	195.0	199.166666667	1.86338998125	1195	94119
62.19414806365967	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	95319
63.07153797149658	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	96519
63.95985507965088	87	198.0	4.472135955	200.0	188.0	198.0	4.472135955	1188	97707
64.75973796844482	88	197.833333333	4.84481395125	200.0	187.0	197.833333333	4.84481395125	1187	98894
65.55872011184692	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	100094
66.38310599327087	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	101294
67.15046811103821	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	102494
67.93748617172241	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	103694
68.73772597312927	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	104894
69.56699299812317	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	106094
70.37910509109497	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	107294
71.12590718269348	96	169.285714286	42.1179102918	200.0	86.0	169.285714286	42.1179102918	1185	108479
71.93329811096191	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	109679
72.75316596031189	98	197.833333333	4.84481395125	200.0	187.0	197.833333333	4.84481395125	1187	110866
73.58692002296448	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	112066
