Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.816845893859863	0	-131.383560636	40.304926419	-59.8022050172	-300.014175444	151.0	0.0	12080	12080
20.775896787643433	1	-319.170641511	126.196248932	-98.996184138	-690.825432269	151.0	0.0	12080	24160
30.977207899093628	2	-281.504170608	42.0057741756	-202.465895543	-416.14490673	151.0	0.0	12080	36240
40.97536587715149	3	-356.730780446	30.2148059322	-283.939714914	-419.885088993	151.0	0.0	12080	48320
51.160263776779175	4	-314.424094604	18.3146321381	-276.518006765	-368.156871695	151.0	0.0	12080	60400
61.070183992385864	5	-226.93318383	78.2618240724	-109.539317647	-409.710860854	151.0	0.0	12080	72480
71.0459349155426	6	-263.550192313	42.2845545498	-183.489541669	-359.837456287	151.0	0.0	12080	84560
80.9940288066864	7	-182.592498179	55.99153865	-80.1785070317	-340.671416955	151.0	0.0	12080	96640
90.93153595924377	8	-219.645069783	51.9855620907	-105.387007488	-346.27338058	151.0	0.0	12080	108720
100.91561794281006	9	-218.567176505	48.8978572565	-95.3081583524	-305.987987226	151.0	0.0	12080	120800
110.96529078483582	10	-180.970880597	55.2258324336	-69.8028049241	-307.272865047	151.0	0.0	12080	132880
120.98158288002014	11	-146.352738381	53.2504870894	-48.039541353	-309.046813731	151.0	0.0	12080	144960
130.9833447933197	12	-128.241051646	73.8461946003	3.93555190665	-393.818439899	151.0	0.0	12080	157040
141.119863986969	13	-89.7705381498	68.0925078593	36.1682016235	-380.775311239	151.0	0.0	12080	169120
151.09615182876587	14	-67.0161801371	50.9484033927	60.7500909238	-187.416647278	151.0	0.0	12080	181200
160.99528193473816	15	-43.0334301034	61.2827491349	75.7662856371	-153.184242094	151.0	0.0	12080	193280
171.04378986358643	16	-48.9599101801	37.4675404201	64.6905780247	-150.807304215	151.0	0.0	12080	205360
181.0881748199463	17	-59.2447879135	37.5274510267	18.6746489843	-147.86590076	151.0	0.0	12080	217440
190.94699478149414	18	-125.990577877	35.902237724	-32.342977758	-189.960482161	151.0	0.0	12080	229520
200.85673880577087	19	-147.296634337	39.1845893221	-73.8560974144	-263.011791572	151.0	0.0	12080	241600
211.04689478874207	20	-110.770365056	47.5821993148	-38.4105526972	-238.710551074	151.0	0.0	12080	253680
221.47577095031738	21	-77.6130426256	46.2076514382	2.56623898066	-227.851865585	151.0	0.0	12080	265760
231.6683487892151	22	-51.4763568147	30.6845635617	19.6885515549	-157.017992608	151.0	0.0	12080	277840
241.7428858280182	23	-75.4506394882	30.3629530309	-7.2068190753	-147.381461802	151.0	0.0	12080	289920
251.88972878456116	24	-46.6862492831	17.7841752906	28.5677274648	-109.590630911	151.0	0.0	12080	302000
262.2733519077301	25	-38.9909040458	24.3717468779	28.8147781763	-123.547830329	151.0	0.0	12080	314080
272.73959398269653	26	-54.8099997565	22.6574232387	-8.1705531307	-107.294541832	151.0	0.0	12080	326160
282.9235029220581	27	-44.9549512585	21.0686681673	-18.1858790845	-126.884203041	151.0	0.0	12080	338240
293.5814378261566	28	-55.3127193572	14.6584538238	-33.3368892898	-110.433585063	151.0	0.0	12080	350320
304.2214729785919	29	-85.3065733836	23.6346916511	-17.3559295216	-148.635007553	151.0	0.0	12080	362400
314.87363290786743	30	-99.6301215443	16.3724822754	-62.1903600524	-130.644084454	151.0	0.0	12080	374480
325.04049277305603	31	-73.3360232479	9.18243854723	-51.5195374394	-92.9949964425	151.0	0.0	12080	386560
335.4496259689331	32	-132.087335535	29.4599852183	-91.2009694973	-223.300789565	151.0	0.0	12080	398640
345.4558939933777	33	-127.018146087	55.4119893842	-62.8054813586	-304.281597824	151.0	0.0	12080	410720
355.3828318119049	34	-97.0870081265	39.7331776928	-55.3268683064	-294.457310711	151.0	0.0	12080	422800
365.39041686058044	35	-124.311607768	36.184788019	-70.0143953849	-260.839803684	151.0	0.0	12080	434880
375.5468897819519	36	-115.516200934	46.4115822464	-56.0460062703	-285.852195767	151.0	0.0	12080	446960
385.4463059902191	37	-120.669193551	45.9790728997	-37.6996090056	-259.488867828	151.0	0.0	12080	459040
395.4837830066681	38	-152.499312251	57.2692279104	-0.626941222962	-298.1978538	151.0	0.0	12080	471120
405.32178592681885	39	-156.731519769	62.0896409745	-23.5325131128	-323.778957533	151.0	0.0	12080	483200
415.187148809433	40	-160.059694744	64.5632636093	-55.3006784094	-313.704181003	151.0	0.0	12080	495280
425.0346839427948	41	-157.2646586	61.9315898127	-51.4946618516	-311.05292054	151.0	0.0	12080	507360
434.9448800086975	42	-181.279567954	69.0642995051	-73.8269275822	-330.724130013	151.0	0.0	12080	519440
444.91136288642883	43	-241.531632619	45.4987197836	-187.649579336	-384.563964853	151.0	0.0	12080	531520
454.8222827911377	44	-179.877960545	30.8605508689	-111.838866015	-266.668844876	151.0	0.0	12080	543600
