Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.9653379917144775	0	6.08510638298	2.40416117308	18.0	3.0	6.08510638298	2.40416117308	2002	2002
2.9931511878967285	1	31.873015873	16.8847560285	94.0	4.0	31.873015873	16.8847560285	2008	4010
4.048810005187988	2	51.15	15.2324489167	89.0	5.0	51.15	15.2324489167	2046	6056
5.341677188873291	3	90.1739130435	37.7769796177	231.0	47.0	90.1739130435	37.7769796177	2074	8130
6.698901176452637	4	107.684210526	28.1051645967	172.0	67.0	107.684210526	28.1051645967	2046	10176
8.222678184509277	5	132.5	34.4220133054	213.0	82.0	132.5	34.4220133054	2120	12296
10.184604167938232	6	226.5	90.0480427328	440.0	140.0	226.5	90.0480427328	2265	14561
12.449356079101562	7	295.714285714	144.840517502	575.0	82.0	295.714285714	144.840517502	2070	16631
13.600950002670288	8	78.8846153846	25.1110256554	140.0	22.0	78.8846153846	25.1110256554	2051	18682
14.62250804901123	9	55.3513513514	20.1926079815	112.0	11.0	55.3513513514	20.1926079815	2048	20730
15.598997116088867	10	48.0714285714	15.7667414533	91.0	9.0	48.0714285714	15.7667414533	2019	22749
16.634320974349976	11	49.2619047619	13.4342482091	78.0	23.0	49.2619047619	13.4342482091	2069	24818
17.617213010787964	12	43.0425531915	10.762340659	80.0	12.0	43.0425531915	10.762340659	2023	26841
18.59097909927368	13	42.5625	10.9008911142	67.0	8.0	42.5625	10.9008911142	2043	28884
19.540906190872192	14	40.8979591837	11.7893845332	65.0	9.0	40.8979591837	11.7893845332	2004	30888
20.506774187088013	15	44.0	8.39254327416	74.0	28.0	44.0	8.39254327416	2024	32912
21.474848985671997	16	45.9090909091	9.19688233197	74.0	31.0	45.9090909091	9.19688233197	2020	34932
22.457053184509277	17	44.5434782609	8.80885552883	78.0	25.0	44.5434782609	8.80885552883	2049	36981
23.448904991149902	18	48.0	8.38081709848	88.0	38.0	48.0	8.38081709848	2016	38997
24.580947160720825	19	52.358974359	10.6059663409	88.0	33.0	52.358974359	10.6059663409	2042	41039
25.657625198364258	20	54.8648648649	9.69302385575	93.0	34.0	54.8648648649	9.69302385575	2030	43069
26.7365460395813	21	64.6774193548	20.7619178317	167.0	49.0	64.6774193548	20.7619178317	2005	45074
27.850497007369995	22	68.1	25.4130543881	199.0	49.0	68.1	25.4130543881	2043	47117
29.04660701751709	23	91.0454545455	41.7791566919	269.0	47.0	91.0454545455	41.7791566919	2003	49120
31.120521068572998	24	228.0	115.553450836	384.0	77.0	228.0	115.553450836	2280	51400
33.36148500442505	25	337.0	136.222856624	618.0	212.0	337.0	136.222856624	2022	53422
35.80920600891113	26	177.583333333	204.884300006	835.0	73.0	177.583333333	204.884300006	2131	55553
37.673619985580444	27	224.444444444	121.330687802	507.0	75.0	224.444444444	121.330687802	2020	57573
39.81121802330017	28	258.333333333	95.0672276748	448.0	122.0	258.333333333	95.0672276748	2325	59898
41.707606077194214	29	212.8	89.0559374775	421.0	96.0	212.8	89.0559374775	2128	62026
44.14442706108093	30	285.375	145.333184012	572.0	123.0	285.375	145.333184012	2283	64309
45.94032120704651	31	207.0	101.749692874	371.0	95.0	207.0	101.749692874	2070	66379
47.342029094696045	32	139.8	39.9319421015	234.0	73.0	139.8	39.9319421015	2097	68476
48.55412411689758	33	81.64	48.6167707689	240.0	4.0	81.64	48.6167707689	2041	70517
49.617863178253174	34	64.7419354839	31.135466492	120.0	7.0	64.7419354839	31.135466492	2007	72524
50.63744115829468	35	53.6052631579	20.6034481959	136.0	21.0	53.6052631579	20.6034481959	2037	74561
51.70617198944092	36	45.0652173913	30.2822965744	137.0	11.0	45.0652173913	30.2822965744	2073	76634
52.71056818962097	37	37.7962962963	19.8842759669	91.0	3.0	37.7962962963	19.8842759669	2041	78675
53.72584915161133	38	35.701754386	18.0835923619	84.0	6.0	35.701754386	18.0835923619	2035	80710
54.689210176467896	39	34.5344827586	20.5629525564	110.0	3.0	34.5344827586	20.5629525564	2003	82713
55.654115200042725	40	31.796875	21.101080902	93.0	4.0	31.796875	21.101080902	2035	84748
56.60674810409546	41	34.7068965517	18.9963777134	101.0	3.0	34.7068965517	18.9963777134	2013	86761
57.581238985061646	42	33.6	21.0255400248	90.0	3.0	33.6	21.0255400248	2016	88777
58.62283110618591	43	37.5	23.9874581427	131.0	4.0	37.5	23.9874581427	2025	90802
59.76185703277588	44	46.6744186047	30.888186144	164.0	6.0	46.6744186047	30.888186144	2007	92809
61.05695819854736	45	62.5151515152	36.8240050265	145.0	11.0	62.5151515152	36.8240050265	2063	94872
62.22404408454895	46	58.0285714286	31.3063076385	115.0	3.0	58.0285714286	31.3063076385	2031	96903
63.60022020339966	47	88.9130434783	60.3532449641	214.0	15.0	88.9130434783	60.3532449641	2045	98948
65.18099403381348	48	145.428571429	77.1350525153	302.0	41.0	145.428571429	77.1350525153	2036	100984
66.72898006439209	49	111.944444444	84.0591539217	306.0	7.0	111.944444444	84.0591539217	2015	102999
68.94970417022705	50	248.666666667	124.111061375	511.0	104.0	248.666666667	124.111061375	2238	105237
70.26569104194641	51	65.6774193548	55.9489324161	210.0	2.0	65.6774193548	55.9489324161	2036	107273
71.46773910522461	52	41.9183673469	38.1532017726	202.0	2.0	41.9183673469	38.1532017726	2054	109327
72.66433501243591	53	41.1836734694	40.0482736612	215.0	4.0	41.1836734694	40.0482736612	2018	111345
73.94095015525818	54	54.8918918919	48.7967565292	213.0	5.0	54.8918918919	48.7967565292	2031	113376
