Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.9155938625335693	0	11.1222222222	6.8909405547	40.0	3.0	11.1222222222	6.8909405547	2002	2002
2.8922019004821777	1	31.0615384615	10.0289993719	65.0	5.0	31.0615384615	10.0289993719	2019	4021
3.895663022994995	2	43.652173913	15.7882969747	104.0	26.0	43.652173913	15.7882969747	2008	6029
5.032531023025513	3	77.2307692308	33.1062481813	184.0	42.0	77.2307692308	33.1062481813	2008	8037
6.13524603843689	4	83.5833333333	25.2205548886	142.0	42.0	83.5833333333	25.2205548886	2006	10043
7.181493043899536	5	51.0	10.0772019926	80.0	32.0	51.0	10.0772019926	2040	12083
8.249655961990356	6	50.75	8.43134034422	72.0	39.0	50.75	8.43134034422	2030	14113
9.309205055236816	7	58.3142857143	9.55815711039	81.0	43.0	58.3142857143	9.55815711039	2041	16154
10.376129865646362	8	72.4285714286	11.4249994418	105.0	51.0	72.4285714286	11.4249994418	2028	18182
12.533427953720093	9	337.0	81.2321775325	485.0	249.0	337.0	81.2321775325	2022	20204
14.793962955474854	10	315.142857143	77.6170610321	421.0	180.0	315.142857143	77.6170610321	2206	22410
17.278228044509888	11	326.714285714	132.759411058	541.0	159.0	326.714285714	132.759411058	2287	24697
18.37644100189209	12	49.3658536585	29.2289166021	129.0	8.0	49.3658536585	29.2289166021	2024	26721
19.354573011398315	13	26.4342105263	12.246734824	67.0	7.0	26.4342105263	12.246734824	2009	28730
20.36380386352539	14	28.4225352113	16.768231173	71.0	8.0	28.4225352113	16.768231173	2018	30748
21.550721883773804	15	51.5853658537	36.6812077957	176.0	7.0	51.5853658537	36.6812077957	2115	32863
22.895258903503418	16	136.533333333	38.3559933025	206.0	75.0	136.533333333	38.3559933025	2048	34911
24.611610889434814	17	170.916666667	120.545605708	508.0	65.0	170.916666667	120.545605708	2051	36962
26.205899000167847	18	166.307692308	83.0304713439	336.0	43.0	166.307692308	83.0304713439	2162	39124
28.27904200553894	19	246.888888889	106.095810415	440.0	140.0	246.888888889	106.095810415	2222	41346
29.480529069900513	20	101.25	33.0573365533	176.0	65.0	101.25	33.0573365533	2025	43371
30.5708270072937	21	70.5862068966	19.9145021519	122.0	45.0	70.5862068966	19.9145021519	2047	45418
31.693685054779053	22	54.5945945946	14.4155686475	105.0	22.0	54.5945945946	14.4155686475	2020	47438
32.71983098983765	23	58.1142857143	15.5467432117	102.0	35.0	58.1142857143	15.5467432117	2034	49472
33.72703289985657	24	52.5897435897	16.0842620145	104.0	33.0	52.5897435897	16.0842620145	2051	51523
34.69860005378723	25	48.8536585366	10.8887074545	82.0	33.0	48.8536585366	10.8887074545	2003	53526
35.687565088272095	26	48.8292682927	9.76779786208	74.0	31.0	48.8292682927	9.76779786208	2002	55528
36.71847701072693	27	49.2195121951	12.8129359083	108.0	27.0	49.2195121951	12.8129359083	2018	57546
37.69405698776245	28	47.7380952381	14.4700997525	101.0	30.0	47.7380952381	14.4700997525	2005	59551
38.668102979660034	29	44.7555555556	10.040264617	70.0	30.0	44.7555555556	10.040264617	2014	61565
