Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.873809814453125	0	13.0390625	4.43307116505	34.0	8.0	13.0390625	4.43307116505	5007	5007
3.450119972229004	1	13.3546666667	4.29506052215	35.0	8.0	13.3546666667	4.29506052215	5008	10015
5.004725933074951	2	13.9916201117	4.8071684311	35.0	8.0	13.9916201117	4.8071684311	5009	15024
6.4764978885650635	3	15.8481012658	6.46282183068	45.0	8.0	15.8481012658	6.46282183068	5008	20032
7.951432943344116	4	16.2899022801	5.79036566359	38.0	8.0	16.2899022801	5.79036566359	5001	25033
9.378867864608765	5	17.9	7.38753776882	61.0	8.0	17.9	7.38753776882	5012	30045
10.711967945098877	6	21.8951965066	10.0512843725	57.0	8.0	21.8951965066	10.0512843725	5014	35059
12.083799839019775	7	24.2608695652	11.7748427979	64.0	8.0	24.2608695652	11.7748427979	5022	40081
13.496222972869873	8	28.4772727273	15.9480529395	94.0	8.0	28.4772727273	15.9480529395	5012	45093
14.878809928894043	9	33.7972972973	18.0678000349	100.0	9.0	33.7972972973	18.0678000349	5002	50095
16.24988889694214	10	42.3193277311	22.8241110803	102.0	9.0	42.3193277311	22.8241110803	5036	55131
17.638285875320435	11	43.6434782609	22.6900442847	117.0	13.0	43.6434782609	22.6900442847	5019	60150
18.997975826263428	12	55.5604395604	24.9043042271	133.0	13.0	55.5604395604	24.9043042271	5056	65206
20.29375696182251	13	57.375	26.5673725477	148.0	14.0	57.375	26.5673725477	5049	70255
21.579413890838623	14	63.6582278481	23.9666889482	139.0	11.0	63.6582278481	23.9666889482	5029	75284
22.85328984260559	15	71.7714285714	33.1602909812	196.0	26.0	71.7714285714	33.1602909812	5024	80308
24.409149885177612	16	72.9285714286	29.0606859759	178.0	17.0	72.9285714286	29.0606859759	5105	85413
25.799548864364624	17	83.6	38.0723871942	200.0	24.0	83.6	38.0723871942	5016	90429
27.0503888130188	18	90.0535714286	30.0103670438	153.0	34.0	90.0535714286	30.0103670438	5043	95472
28.458911895751953	19	93.0	34.635669903	171.0	15.0	93.0	34.635669903	5022	100494
29.895237922668457	20	115.568181818	42.502084295	200.0	44.0	115.568181818	42.502084295	5085	105579
31.21455192565918	21	122.682926829	39.3907498268	200.0	61.0	122.682926829	39.3907498268	5030	110609
32.53971791267395	22	127.4	41.6790115046	200.0	55.0	127.4	41.6790115046	5096	115705
33.889768838882446	23	138.783783784	50.555901698	200.0	42.0	138.783783784	50.555901698	5135	120840
35.20586895942688	24	137.189189189	52.310836993	200.0	46.0	137.189189189	52.310836993	5076	125916
36.605712890625	25	146.171428571	45.8603381174	200.0	55.0	146.171428571	45.8603381174	5116	131032
37.94771385192871	26	141.638888889	51.3555973244	200.0	34.0	141.638888889	51.3555973244	5099	136131
39.198840856552124	27	156.34375	48.1440607545	200.0	56.0	156.34375	48.1440607545	5003	141134
40.47664785385132	28	166.548387097	44.0833804611	200.0	68.0	166.548387097	44.0833804611	5163	146297
41.74795484542847	29	140.5	43.4699768678	200.0	66.0	140.5	43.4699768678	5058	151355
43.06656002998352	30	160.34375	36.449973744	200.0	87.0	160.34375	36.449973744	5131	156486
44.41859793663025	31	173.034482759	31.573103742	200.0	92.0	173.034482759	31.573103742	5018	161504
45.74893498420715	32	164.451612903	41.9791336105	200.0	51.0	164.451612903	41.9791336105	5098	166602
47.11648893356323	33	174.827586207	39.1099854659	200.0	83.0	174.827586207	39.1099854659	5070	171672
48.514408826828	34	180.642857143	34.2138383508	200.0	67.0	180.642857143	34.2138383508	5058	176730
49.975159883499146	35	184.571428571	35.839352445	200.0	76.0	184.571428571	35.839352445	5168	181898
51.421954870224	36	185.285714286	34.1465927424	200.0	82.0	185.285714286	34.1465927424	5188	187086
52.96394491195679	37	188.407407407	26.9007218122	200.0	93.0	188.407407407	26.9007218122	5087	192173
54.51313591003418	38	185.142857143	26.1789368519	200.0	116.0	185.142857143	26.1789368519	5184	197357
55.8575918674469	39	189.037037037	21.358459997	200.0	125.0	189.037037037	21.358459997	5104	202461
57.20340085029602	40	194.807692308	15.251782319	200.0	142.0	194.807692308	15.251782319	5065	207526
58.67639493942261	41	191.814814815	20.0998194888	200.0	126.0	191.814814815	20.0998194888	5179	212705
60.06275391578674	42	194.115384615	18.9337446479	200.0	112.0	194.115384615	18.9337446479	5047	217752
61.45693302154541	43	193.730769231	24.8790268365	200.0	73.0	193.730769231	24.8790268365	5037	222789
62.80969786643982	44	189.851851852	29.4476355131	200.0	83.0	189.851851852	29.4476355131	5126	227915
64.15361189842224	45	177.0	39.3025400601	200.0	80.0	177.0	39.3025400601	5133	233048
65.64260482788086	46	192.846153846	19.5245256176	200.0	109.0	192.846153846	19.5245256176	5014	238062
67.23361492156982	47	193.807692308	16.6941243251	200.0	125.0	193.807692308	16.6941243251	5039	243101
68.62652397155762	48	194.461538462	14.6056647842	200.0	140.0	194.461538462	14.6056647842	5056	248157
70.023610830307	49	198.5	6.74394315151	200.0	165.0	198.5	6.74394315151	5161	253318
71.32231092453003	50	193.076923077	22.7188892553	200.0	104.0	193.076923077	22.7188892553	5020	258338
72.70507192611694	51	192.384615385	19.5075467114	200.0	122.0	192.384615385	19.5075467114	5002	263340
74.10365986824036	52	199.538461538	1.69230769231	200.0	192.0	199.538461538	1.69230769231	5188	268528
75.50367188453674	53	195.807692308	11.8873534312	200.0	148.0	195.807692308	11.8873534312	5091	273619
76.85303902626038	54	186.851851852	27.29903499	200.0	112.0	186.851851852	27.29903499	5045	278664
