Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.742462158203125	0	19.7843137255	10.3966693865	56.0	8.0	19.7843137255	10.3966693865	1009	1009
1.0535211563110352	1	29.6764705882	14.1249062219	72.0	9.0	29.6764705882	14.1249062219	1009	2018
1.3148832321166992	2	43.0416666667	16.6770280293	85.0	14.0	43.0416666667	16.6770280293	1033	3051
1.6092870235443115	3	43.8695652174	21.7341733479	95.0	11.0	43.8695652174	21.7341733479	1009	4060
1.8982620239257812	4	54.7368421053	25.5895581198	113.0	25.0	54.7368421053	25.5895581198	1040	5100
2.200843095779419	5	58.3888888889	28.1763077955	158.0	27.0	58.3888888889	28.1763077955	1051	6151
2.4780430793762207	6	54.3684210526	15.911632707	84.0	36.0	54.3684210526	15.911632707	1033	7184
2.7288451194763184	7	55.6842105263	13.8945374786	83.0	38.0	55.6842105263	13.8945374786	1058	8242
3.0118770599365234	8	55.7894736842	15.1677599476	100.0	33.0	55.7894736842	15.1677599476	1060	9302
3.3034701347351074	9	65.9375	21.6606461988	114.0	34.0	65.9375	21.6606461988	1055	10357
3.5780141353607178	10	63.75	17.3187037621	104.0	35.0	63.75	17.3187037621	1020	11377
3.8886091709136963	11	57.8888888889	15.9578921223	101.0	42.0	57.8888888889	15.9578921223	1042	12419
4.189593076705933	12	71.6	30.8994066825	173.0	50.0	71.6	30.8994066825	1074	13493
4.465212106704712	13	69.8	17.3635633824	109.0	42.0	69.8	17.3635633824	1047	14540
4.741574048995972	14	81.2307692308	34.2370780703	183.0	50.0	81.2307692308	34.2370780703	1056	15596
5.027133226394653	15	75.1428571429	29.6572254334	133.0	45.0	75.1428571429	29.6572254334	1052	16648
5.290176153182983	16	79.3076923077	16.8266483494	104.0	44.0	79.3076923077	16.8266483494	1031	17679
5.536869049072266	17	71.7857142857	16.4975260978	107.0	52.0	71.7857142857	16.4975260978	1005	18684
5.796741008758545	18	71.8571428571	18.2359814764	106.0	48.0	71.8571428571	18.2359814764	1006	19690
6.063384056091309	19	85.0833333333	40.2460315504	200.0	51.0	85.0833333333	40.2460315504	1021	20711
6.3683881759643555	20	83.4615384615	26.7139127814	148.0	48.0	83.4615384615	26.7139127814	1085	21796
6.632835149765015	21	84.5833333333	23.6870510805	133.0	58.0	84.5833333333	23.6870510805	1015	22811
6.916501045227051	22	82.3076923077	35.3996623526	197.0	52.0	82.3076923077	35.3996623526	1070	23881
7.1855292320251465	23	80.3076923077	22.1164213804	116.0	55.0	80.3076923077	22.1164213804	1044	24925
7.472186088562012	24	83.6153846154	16.307329459	111.0	57.0	83.6153846154	16.307329459	1087	26012
7.754160165786743	25	100.454545455	30.3355885699	163.0	67.0	100.454545455	30.3355885699	1105	27117
8.015075206756592	26	101.5	19.5102537144	127.0	67.0	101.5	19.5102537144	1015	28132
8.300162076950073	27	109.5	19.3041446327	140.0	71.0	109.5	19.3041446327	1095	29227
8.564361095428467	28	108.7	22.2757715916	160.0	80.0	108.7	22.2757715916	1087	30314
8.823991060256958	29	105.5	30.7904205882	182.0	68.0	105.5	30.7904205882	1055	31369
9.096489191055298	30	153.857142857	26.8723361281	200.0	116.0	153.857142857	26.8723361281	1077	32446
9.385502099990845	31	181.333333333	23.774402668	200.0	134.0	181.333333333	23.774402668	1088	33534
9.692140102386475	32	199.5	1.11803398875	200.0	197.0	199.5	1.11803398875	1197	34731
10.006726026535034	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	35931
10.316388130187988	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	37131
10.594256162643433	35	192.166666667	17.0725575771	200.0	154.0	192.166666667	17.0725575771	1153	38284
10.8664071559906	36	188.0	14.8436293855	200.0	159.0	188.0	14.8436293855	1128	39412
11.11525821685791	37	167.5	28.0223125384	200.0	122.0	167.5	28.0223125384	1005	40417
11.379662036895752	38	176.666666667	27.5902559289	200.0	125.0	176.666666667	27.5902559289	1060	41477
11.665824174880981	39	160.0	34.2136146668	200.0	114.0	160.0	34.2136146668	1120	42597
11.943706035614014	40	132.375	30.971509085	200.0	99.0	132.375	30.971509085	1059	43656
12.212646007537842	41	131.0	33.3054049668	200.0	99.0	131.0	33.3054049668	1048	44704
12.485435009002686	42	157.857142857	22.9560360654	177.0	113.0	157.857142857	22.9560360654	1105	45809
12.796966075897217	43	147.875	31.3106910655	200.0	109.0	147.875	31.3106910655	1183	46992
13.070771217346191	44	158.285714286	17.8142341619	190.0	128.0	158.285714286	17.8142341619	1108	48100
13.316344022750854	45	171.0	21.5793110795	200.0	130.0	171.0	21.5793110795	1026	49126
13.608659029006958	46	182.166666667	15.2797978462	200.0	154.0	182.166666667	15.2797978462	1093	50219
13.881115198135376	47	178.5	31.122071482	200.0	122.0	178.5	31.122071482	1071	51290
14.183197021484375	48	187.5	18.8834142393	200.0	151.0	187.5	18.8834142393	1125	52415
14.45805811882019	49	172.166666667	16.6874869954	200.0	145.0	172.166666667	16.6874869954	1033	53448
14.712493181228638	50	176.0	22.5240612087	200.0	139.0	176.0	22.5240612087	1056	54504
15.02033805847168	51	193.0	12.7801930085	200.0	165.0	193.0	12.7801930085	1158	55662
15.302440166473389	52	189.666666667	5.28099317258	200.0	183.0	189.666666667	5.28099317258	1138	56800
15.597385168075562	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	58000
15.888711214065552	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	59200
16.18318200111389	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	60400
